url,title,published_date,predicted_label_bert,predicted_label_claude,predicted_label_deepseek,predicted_label_gemini
https://www.theguardian.com/artanddesign/2024/mar/28/sana-shahmuradova-tanska-ukraine-artist-russia-invasion-war-paintings,"Amid air raids and electricity shortages, a Ukrainian artist paints the Russian invasion",2024/3/27,LEFT,Left,Left,Center
https://www.theguardian.com/artanddesign/2024/oct/28/empty-beds-ukraine-art-installation,Empty Beds: a mural highlights the abduction of Ukrainian children,2024/10/28,CENTER,Left,Left,Center
https://www.theguardian.com/artanddesign/article/2024/aug/25/the-big-picture-byron-smith-ukraine-testament-22,The big picture: Byron Smith finds everyday defiance in war-ravaged Ukraine,2024/8/25,LEFT,Center,Left,Center
https://www.theguardian.com/artanddesign/article/2024/jul/07/in-the-eye-of-the-storm-modernism-in-ukraine-1900-1930s-royal-academy-london-review-a-small-yet-blazing-act-of-solidarity,"In the Eye of the Storm: Modernism in Ukraine, 1900-1930s review ¨C a small yet blazing act of solidarity",2024/7/7,LEFT,Left,Left,Center
https://www.theguardian.com/artanddesign/gallery/2023/jun/30/the-week-around-the-world-in-20-pictures,The week around the world in 20 pictures,2023/6/30,LEFT,Right,Left,Center
https://www.theguardian.com/australia-news/2020/feb/28/neglected-democracy-vulnerable-to-authoritarian-rule-in-era-of-disinformation-labors-tim-watts-says,"¡®Neglected¡¯ democracy vulnerable to authoritarian rule in era of disinformation, Labor¡¯s Tim Watts says",2020/2/27,LEFT,Center,Left,Center
https://www.theguardian.com/australia-news/2020/jul/29/liberalism-is-facing-a-crisis-and-its-a-cop-out-to-blame-china-and-russia-analyst-claims,"Liberalism is facing a crisis and it's a cop-out to blame China and Russia, analyst claims",2020/7/28,LEFT,Left,Left,Left
https://www.theguardian.com/australia-news/2020/jun/22/foreign-actors-targeted-facebook-users-during-australian-2019-election-thinktank-finds,"Foreign actors targeted Facebook users during Australian 2019 election, thinktank finds",2020/6/21,LEFT,Right,Left,Center
https://www.theguardian.com/australia-news/2020/may/30/asio-seeks-expanded-powers-saying-more-spies-are-operating-in-australia-than-during-cold-war,Asio seeks expanded powers saying more spies are operating in Australia than during cold war,2020/5/29,CENTER,Right,Right,Center
https://www.theguardian.com/australia-news/2020/oct/28/russia-issues-extraordinary-statement-over-reports-cia-agents-were-attacked-in-australia,Russia issues extraordinary statement over reports CIA agents were attacked in Australia,2020/10/28,CENTER,Right,Right,Center
https://www.theguardian.com/australia-news/2021/mar/12/australia-pressed-to-show-leadership-on-indo-pacific-health-ahead-of-quad-meeting,Australia pressed to show leadership on Indo-Pacific health ahead of Quad meeting,2021/3/12,CENTER,Center,Center,Center
https://www.theguardian.com/australia-news/2022/apr/02/scott-morrison-defends-trade-pact-with-india-after-its-refusal-to-condemn-russias-invasion-of-ukraine,Scott Morrison defends trade pact with India after its refusal to condemn Russia¡¯s invasion of Ukraine,2022/4/2,CENTER,Right,Right,Center
https://www.theguardian.com/australia-news/2022/apr/07/anthony-albanese-calls-for-russian-diplomats-to-be-expelled-over-sickening-abuses-in-ukraine,Anthony Albanese calls for Russian diplomats to be expelled over ¡®sickening abuses¡¯ in Ukraine,2022/4/6,RIGHT,Center,Left,Center
https://www.theguardian.com/australia-news/2022/apr/08/rio-tinto-takes-full-control-of-queensland-alumina-refinery-after-russian-oligarchs-sanctioned,Rio Tinto takes full control of Queensland alumina refinery after Russian oligarchs sanctioned,2022/4/8,RIGHT,Center,Left,Center
https://www.theguardian.com/australia-news/2022/apr/10/as-war-unfolds-in-her-homeland-solomiya-rozhko-adjusts-to-a-painful-new-reality-in-brisbane,"As war unfolds in her homeland, Solomiya Rozhko adjusts to a ¡®painful¡¯ new reality in Brisbane",2022/4/9,CENTER,Center,Left,Center
https://www.theguardian.com/australia-news/2022/apr/11/morning-mail-federal-election-called-people-with-disabilities-left-out-of-disaster-planning-top-songs-by-soap-stars,"Morning mail: federal election called, people with disabilities left out of disaster planning, top songs by soap stars",2022/4/10,CENTER,Center,Left,Center
https://www.theguardian.com/australia-news/2022/apr/12/morning-mail-putin-confronted-by-austrias-leader-flood-related-scams-sydneys-last-video-shop,"Morning mail: Putin confronted by Austria¡¯s leader, flood-related scams, Sydney¡¯s last video shop",2022/4/11,LEFT,Center,Left,Center
https://www.theguardian.com/australia-news/2022/apr/12/origin-to-push-on-with-beetaloo-basin-plan-saying-it-didnt-breach-sanctions-against-russian-oligarch,"Origin to push on with Beetaloo Basin plan, saying it didn¡¯t breach sanctions against Russian oligarch",2022/4/12,CENTER,Right,Center,Center
https://www.theguardian.com/australia-news/2022/apr/14/morning-mail-morrison-abandons-anti-corruption-pledge-765-civilian-bodies-found-in-kyiv-rethinking-work-culture,"Morning mail: Morrison abandons anti-corruption pledge, 765 civilian bodies found in Kyiv, rethinking work culture",2022/4/13,LEFT,Center,Left,Center
https://www.theguardian.com/australia-news/2022/apr/21/australian-war-memorial-seeks-new-funding-from-lockheed-martin-despite-veterans-criticism,Australian War Memorial seeks new funding from Lockheed Martin despite veterans¡¯ criticism,2022/4/20,RIGHT,Left,Left,Left
https://www.theguardian.com/australia-news/2022/aug/08/latvia-urges-australia-to-support-designating-russia-as-state-sponsor-of-terrorism,Latvia urges Australia to support designating Russia as state sponsor of terrorism,2022/8/8,CENTER,Left,Right,Center
https://www.theguardian.com/australia-news/2022/aug/18/russia-considering-legal-action-after-canberra-lease-on-new-australian-embassy-site-terminated,Russia considering legal action after Canberra lease on new Australian embassy site terminated,2022/8/18,RIGHT,Right,Center,Center
https://www.theguardian.com/australia-news/2022/aug/19/ukraine-eyeing-embassy-land-after-canberra-authority-terminates-russias-lease,Ukraine makes bid for Russian embassy land in Canberra after lease terminated,2022/8/19,RIGHT,Center,Left,Center
https://www.theguardian.com/australia-news/2022/dec/10/australia-imposes-sanctions-on-irans-morality-police-and-13-russians-and-iranians,Australia imposes sanctions on Iran¡¯s morality police and 13 Russians and Iranians,2022/12/10,RIGHT,Center,Left,Center
https://www.theguardian.com/australia-news/2022/dec/14/the-volunteers-who-risk-their-lives-to-deliver-australian-aid-to-ukraines-frontlines-and-how-you-can-help,The volunteers who risk their lives to deliver Australian aid to Ukraine¡¯s frontlines,2022/12/14,CENTER,Left,Left,Center
https://www.theguardian.com/australia-news/2022/dec/22/a-different-planet-displaced-by-war-ukrainians-prepare-for-a-surreal-first-christmas-in-australia,"¡®A different planet¡¯: displaced by war, Ukrainians prepare for a surreal first Christmas in Australia",2022/12/21,CENTER,Center,Left,Center
https://www.theguardian.com/australia-news/2022/dec/23/cryptocurrency-becomes-mainstream-option-for-money-laundering-and-funding-of-terrorism-austrac-says,"Cryptocurrency becomes mainstream option for money laundering and funding of terrorism, Austrac says",2022/12/23,CENTER,Right,Center,Center
https://www.theguardian.com/australia-news/2022/dec/28/australian-man-who-died-fighting-in-ukraine-remembered-as-defender-of-freedom,Australian man who died fighting in Ukraine remembered as ¡®defender of freedom¡¯,2022/12/28,RIGHT,Center,Center,Center
https://www.theguardian.com/australia-news/2022/dec/29/anthony-albanese-urges-australians-not-to-travel-to-ukraine-but-to-donate-to-support-war-effort,Anthony Albanese urges Australians not to travel to Ukraine but to donate to support war effort,2022/12/29,CENTER,Center,Center,Center
https://www.theguardian.com/australia-news/2022/feb/11/five-great-reads-a-mercenarys-tale-emma-thompsons-family-life-and-the-loss-of-a-treasured-toy,"Five Great Reads: a mercenary¡¯s tale, Emma Thompson¡¯s family life and the loss of a treasured toy",2022/2/10,LEFT,Center,Center,Center
https://www.theguardian.com/australia-news/2022/feb/11/reckless-and-desperate-malcolm-turnbull-savages-peter-dutton-for-claiming-china-is-backing-labor,¡®Reckless and desperate¡¯: Malcolm Turnbull savages Peter Dutton for claiming China is backing Labor ,2022/2/10,RIGHT,Right,Right,Right
https://www.theguardian.com/australia-news/2022/feb/23/australia-imposes-sanctions-on-russia-in-response-to-ukraine-crisis,Australia imposes sanctions on Russia in response to Ukraine crisis,2022/2/23,RIGHT,Right,Right,Center
https://www.theguardian.com/australia-news/2022/feb/23/australian-sanctions-on-russia-who-do-they-target-and-will-they-have-an-impact,Australian sanctions on Russia: who do they target and will they have an impact?,2022/2/23,CENTER,Right,Center,Center
https://www.theguardian.com/australia-news/2022/feb/24/prospect-of-sanctions-hits-russian-part-owner-of-queensland-alumina-refinery,Prospect of sanctions hits Russian part-owner of Queensland alumina refinery,2022/2/24,LEFT,Right,Center,Center
https://www.theguardian.com/australia-news/2022/feb/25/australia-has-virtually-zero-economic-leverage-over-moscow,Australia has virtually zero economic leverage over Moscow,2022/2/25,CENTER,Center,Center,Center
https://www.theguardian.com/australia-news/2022/feb/25/scott-morrison-denounces-china-for-offering-russia-trade-lifeline,Scott Morrison denounces China for offering Russia trade ¡®lifeline¡¯,2022/2/25,RIGHT,Right,Right,Center
https://www.theguardian.com/australia-news/2022/feb/26/australian-grain-prices-set-to-rise-as-russian-invasion-of-ukraine-disrupts-global-supplies,Australian grain prices set to rise as Russian invasion of Ukraine disrupts global supplies,2022/2/25,LEFT,Center,Center,Center
https://www.theguardian.com/australia-news/2022/feb/26/from-a-china-frenzy-to-casual-transphobia-pm-is-on-the-hunt-for-disaffected-but-highly-motivated-voters,"From a China frenzy to casual transphobia, PM is on the hunt for disaffected but highly motivated voters",2022/2/25,LEFT,Right,Right,Right
https://www.theguardian.com/australia-news/2022/feb/27/foxtel-cuts-broadcast-of-kremlin-backed-rt-channel-in-australia,Foxtel cuts broadcast of Kremlin-backed RT channel in Australia,2022/2/27,RIGHT,Right,Left,Center
https://www.theguardian.com/australia-news/2022/feb/27/labor-warns-china-it-should-not-take-comfort-from-russian-invasion-of-ukraine,Australia to provide ¡®lethal aid¡¯ to Ukraine as it fights invading Russian troops,2022/2/27,RIGHT,Right,Right,Center
https://www.theguardian.com/australia-news/2022/feb/28/australias-future-fund-to-divest-200m-holdings-in-russian-companies,Australia¡¯s Future Fund to divest $200m of holdings in Russian companies,2022/2/28,RIGHT,Center,Center,Center
https://www.theguardian.com/australia-news/2022/feb/28/do-not-go-australians-warned-against-travelling-to-ukraine-to-fight-russian-invasion,¡®Do not go¡¯: 20 Australians express interest in travelling to Ukraine to fight Russia ,2022/2/28,RIGHT,Center,Center,Center
https://www.theguardian.com/australia-news/2022/jan/25/australians-told-to-leave-ukraine-immediately-as-russian-military-threat-increases,"Australia¡¯s decision to withdraw people from Ukraine sends ¡®wrong message¡¯, diplomat says",2022/1/25,RIGHT,Center,Center,Center
https://www.theguardian.com/australia-news/2022/jan/27/peter-dutton-labels-vladimir-putin-an-ageing-dictator-who-is-becoming-more-irrational,Peter Dutton labels Vladimir Putin an ageing dictator who is becoming ¡®more irrational¡¯,2022/1/27,CENTER,Right,Right,Right
https://www.theguardian.com/australia-news/2022/jan/28/comic-book-style-propaganda-russian-ambassador-hits-back-at-peter-duttons-putin-jibe,¡®Comic book-style propaganda¡¯: Russian ambassador hits back at Peter Dutton¡¯s Putin jibe,2022/1/28,RIGHT,Right,Left,Center
https://www.theguardian.com/australia-news/2022/jan/30/australia-will-not-hesitate-to-upgrade-financial-sanctions-against-russia-over-ukraine-finance-minister-says,"Australia ¡®will not hesitate¡¯ to upgrade financial sanctions against Russia over Ukraine, finance minister says ",2022/1/30,RIGHT,Right,Left,Center
https://www.theguardian.com/australia-news/2022/jul/06/anthony-albanese-says-comparing-his-ukraine-visit-to-scott-morrisons-hawaii-holiday-beyond-contempt,Anthony Albanese says comparing his Ukraine visit to Scott Morrison¡¯s Hawaii holiday ¡®beyond contempt¡¯,2022/7/6,RIGHT,Center,Left,Center
https://www.theguardian.com/australia-news/2022/jun/05/we-can-make-it-work-the-nsw-region-opening-doors-and-hearts-to-ukrainians,¡®We can make it work¡¯: the NSW region opening doors and hearts to Ukrainians,2022/6/4,CENTER,Center,Center,Center
https://www.theguardian.com/australia-news/2022/jun/06/anthony-albanese-tells-joko-widodo-he-will-go-to-the-g20-in-indonesia-despite-russias-attendance,Anthony Albanese tells Joko Widodo he will go to the G20 in Indonesia despite Russia¡¯s attendance,2022/6/6,RIGHT,Center,Center,Center
https://www.theguardian.com/australia-news/2022/jun/18/russian-billionaire-launches-legal-action-against-australias-foreign-minister-over-sanctions,Russian billionaire launches legal action against Australia¡¯s foreign minister over sanctions,2022/6/17,RIGHT,Center,Left,Center
https://www.theguardian.com/australia-news/2022/mar/01/origin-energy-and-rio-tinto-urged-to-review-joint-ventures-with-russian-oligarchs,Origin Energy and Rio Tinto urged to review joint ventures with Russian oligarchs,2022/3/1,LEFT,Right,Left,Center
https://www.theguardian.com/australia-news/2022/mar/01/pariah-state-australia-gives-70m-to-ukraine-weapons-fund-and-calls-for-diplomatic-isolation-of-russia,¡®Pariah state¡¯: Australia gives $70m to Ukraine weapons fund and calls for diplomatic isolation of Russia,2022/3/1,RIGHT,Right,Right,Center
https://www.theguardian.com/australia-news/2022/mar/02/australias-anti-vaccine-groups-switch-focus-to-putin-praise-and-ukraine-conspiracies,Australian online anti-vaccine groups switch to Putin praise and Ukraine conspiracies,2022/3/1,LEFT,Right,Right,Right
https://www.theguardian.com/australia-news/2022/mar/03/australian-christian-lobby-criticises-scott-morrison-for-saying-ukrainians-at-top-of-pile-for-visas,Australian Christian Lobby criticises Scott Morrison for saying Ukrainians at ¡®top of pile¡¯ for visas,2022/3/2,RIGHT,Right,Right,Center
https://www.theguardian.com/australia-news/2022/mar/03/australian-retirement-trust-joins-other-super-funds-in-divesting-from-russia,Australian Retirement Trust joins other super funds in divesting from Russia,2022/3/3,LEFT,Center,Center,Center
https://www.theguardian.com/australia-news/2022/mar/03/australiansupers-300m-of-russian-investments-plunge-as-sanctions-bite,AustralianSuper¡¯s $300m of Russian investments plunge as sanctions bite,2022/3/2,LEFT,Center,Left,Center
https://www.theguardian.com/australia-news/2022/mar/04/australias-biggest-superannuation-fund-commits-to-divesting-russian-assets,Australia¡¯s biggest superannuation fund commits to divesting Russian assets,2022/3/4,CENTER,Center,Center,Center
https://www.theguardian.com/australia-news/2022/mar/04/qa-audience-member-booted-from-studio-after-asking-pro-russia-rogue-question,Q+A audience member booted from studio after asking pro-Russia ¡®rogue¡¯ question,2022/3/3,RIGHT,Right,Right,Center
https://www.theguardian.com/australia-news/2022/mar/07/morrison-decries-arc-of-autocracy-reshaping-world-as-he-pledges-to-build-nuclear-submarine-base,Morrison decries ¡®arc of autocracy¡¯ reshaping world as he pledges to build nuclear submarine base,2022/3/6,LEFT,Right,Right,Right
https://www.theguardian.com/australia-news/2022/mar/09/angus-taylor-attacks-beetaloo-basin-activists-and-says-australia-right-to-expand-fossil-fuels,Angus Taylor attacks Beetaloo Basin activists and says Australia right to expand fossil fuels,2022/3/9,RIGHT,Right,Right,Right
https://www.theguardian.com/australia-news/2022/mar/10/my-parents-are-in-bomb-shelters-ukrainian-embassy-head-urges-australia-to-expel-russian-ambassador,¡®My parents are in bomb shelters¡¯: Ukrainian embassy head urges Australia to expel Russian ambassador,2022/3/10,RIGHT,Right,Left,Center
